1141	0	12620	2
1141	0	16077	0
1141	0	12693	2
1141	0	12570	2
1141	0	16038	0
1141	0	16042	0
1141	0	7916	0
1141	0	21557	0
1141	0	12989	2
1162	0	44096	2
1162	0	42851	2
1162	0	43110	2
1162	0	1126	2
1162	0	44007	2
1162	0	2891	2
1162	0	3183	2
1162	0	2997	2
1162	0	2718	1
1091	0	43141	0
1091	0	10510	0
1091	0	7569	0
1091	0	77461	0
1091	0	14742	0
1091	0	12636	1
1091	0	76382	0
1091	0	10656	0
1091	0	11940	0
1091	0	13990	0
1091	0	75368	0
1091	0	2675	1
1013	0	14352	2
1013	0	13379	2
1013	0	9097	1
1013	0	14750	2
1020	0	49312	0
1020	0	37219	0
1020	0	37286	0
1020	0	24618	0
1020	0	88554	0
1020	0	49103	0
1020	0	31928	0
1020	0	31676	0
1020	0	14013	2
1206	0	2849	2
1206	0	53766	2
1206	0	8038	1
1206	0	34887	1
1206	0	9291	0
1206	0	32304	0
1206	0	32279	1
1206	0	68638	0
1201	0	8193	1
1201	0	49037	0
1201	0	69169	0
1201	0	31986	0
1201	0	10100	0
1201	0	15641	0
1201	0	6782	0
1226	0	10368	2
1226	0	69504	1
1226	0	10406	1
1226	0	74793	1
1226	0	26509	1
1226	0	2575	1
1226	0	6738	0
1226	0	14491	0
1226	0	74879	0
1226	0	68638	0
1210	0	10560	1
1210	0	10598	1
1210	0	41833	2
1210	0	69521	0
1210	0	77236	1
1210	0	11639	2
1210	0	28954	1
1210	0	3194	1
1210	0	2875	0
1210	0	4735	0
1156	0	77643	0
1156	0	55755	0
1156	0	11343	0
1156	0	15187	0
1156	0	46889	0
1156	0	38124	0
1156	0	30899	2
1156	0	30906	1
1156	0	64956	0
1156	0	68414	0
1145	0	10596	2
1145	0	30088	2
1145	0	9963	2
1145	0	30252	2
1145	0	30162	2
1145	0	45590	2
1145	0	29752	2
1145	0	6270	2
1238	0	13633	0
1238	0	48707	0
1238	0	63952	0
1238	0	24727	0
1238	0	76256	0
1238	0	3687	0
1238	0	43116	1
1238	0	3504	1
1238	0	9659	0
1140	0	45824	0
1140	0	36491	0
1140	0	10445	0
1140	0	11413	0
1140	0	16038	0
1140	0	16040	0
1140	0	16045	0
1140	0	21487	0
1140	0	4594	0
1140	0	66292	0
1140	0	15095	0
1177	0	44544	1
1177	0	12513	0
1177	0	15748	0
1177	0	67911	1
1177	0	44486	1
1177	0	2888	1
1177	0	3697	2
1177	0	5049	1
1177	0	44730	1
1177	0	67930	1
1177	0	44605	1
1202	0	7617	0
1202	0	9666	0
1202	0	7620	0
1202	0	77481	0
1202	0	7440	0
1202	0	1620	0
1202	0	7574	0
1202	0	1209	0
1202	0	7740	0
1202	0	7742	0
1006	0	2596	0
1006	0	87337	0
1006	0	24362	0
1006	0	9679	1
1006	0	2703	0
1006	0	3351	0
1006	0	11257	0
1006	0	87323	0
1006	0	28603	1
1006	0	79263	1
1174	0	76963	0
1174	0	11464	2
1174	0	2315	1
1174	0	9421	0
1174	0	71379	0
1174	0	51737	0
1174	0	8186	0
1174	0	2300	0
1216	0	2593	0
1216	0	10275	0
1216	0	31942	1
1216	0	8809	0
1216	0	73807	0
1216	0	45648	0
1216	0	5746	0
1216	0	4601	0
1216	0	3645	1
1027	0	12513	2
1027	0	13990	0
1027	0	51663	0
1027	0	75568	0
1027	0	6610	0
1027	0	76406	0
1027	0	15001	1
1027	0	15002	1
1027	0	8602	0
1027	0	15004	1
1027	0	51708	0
1080	0	10889	0
1080	0	53578	0
1080	0	38224	0
1080	0	71635	1
1080	0	38233	0
1080	0	71655	0
1080	0	3367	0
1080	0	71788	0
1080	0	71342	1
1080	0	63865	1
1080	0	38203	0
1151	0	26369	0
1151	0	10951	0
1151	0	30188	1
1151	0	29840	2
1151	0	11123	2
1151	0	11380	0
1151	0	6004	0
1151	0	6423	0
1151	0	29752	1
1151	0	77083	0
1151	0	6270	1
1014	0	2464	2
1014	0	48771	2
1014	0	12262	1
1014	0	48717	2
1082	0	46497	0
1082	0	5891	0
1082	0	51844	1
1082	0	63846	1
1082	0	9768	0
1082	0	5686	1
1082	0	46007	0
1082	0	45595	0
1082	0	62269	1
1082	0	88543	0
1228	0	5763	1
1228	0	10949	2
1228	0	62409	2
1228	0	9994	1
1228	0	1292	0
1228	0	7633	1
1228	0	1303	0
1228	0	71384	1
1228	0	1307	0
1228	0	1512	0
1228	0	1387	0
1228	0	1581	0
1228	0	1330	0
1228	0	1331	0
1228	0	53240	2
1228	0	11195	2
1094	0	13187	0
1094	0	9477	0
1094	0	15186	0
1094	0	13347	0
1094	0	12518	0
1094	0	16043	0
1094	0	70000	0
1094	0	14324	0
1094	0	14581	0
1094	0	5690	0
1094	0	16062	0
1240	0	69061	0
1240	0	8039	2
1240	0	8042	1
1240	0	63437	0
1240	0	7824	2
1240	0	55221	0
1240	0	9247	0
1239	0	32518	0
1239	0	13902	0
1239	0	32500	0
1239	0	81079	0
1239	0	7609	0
1239	0	81114	0
1239	0	4637	0
1239	0	4703	0
6	0	41988	0
6	0	3589	1
6	0	4682	1
6	0	4882	1
6	0	28759	0
6	0	2784	0
6	0	41893	2
6	0	9003	0
6	0	4594	0
6	0	2807	0
6	0	71549	0
251	0	48417	2
251	0	48355	0
251	0	10280	0
251	0	3530	1
251	0	3535	1
251	0	77553	1
251	0	44979	0
251	0	7480	0
251	0	3225	1
251	0	7550	0
175	0	15681	0
175	0	11849	0
175	0	11788	0
175	0	31985	0
175	0	6100	0
175	0	31895	0
175	0	11673	0
175	0	8954	0
175	0	11837	0
80	0	2593	0
80	0	5388	2
80	0	12302	1
80	0	71343	0
80	0	12338	1
80	0	48946	0
80	0	32599	0
80	0	7387	2
27	0	37966	0
27	0	35675	0
27	0	37343	0
27	0	12513	1
27	0	13611	0
27	0	6191	0
27	0	4784	0
27	0	87090	0
27	0	6650	0
27	0	37247	0
73	0	45760	1
73	0	6819	1
73	0	37254	1
73	0	37004	1
73	0	11988	2
73	0	38037	1
73	0	12183	2
73	0	36378	0
82	0	29632	1
82	0	10215	0
82	0	30571	1
82	0	32588	0
82	0	5454	1
82	0	3186	1
82	0	4631	0
82	0	30618	0
112	0	12513	0
112	0	46566	1
112	0	40969	0
112	0	5738	0
112	0	5262	0
14	0	65856	0
14	0	77515	0
14	0	10317	0
14	0	65814	0
14	0	5218	0
14	0	55526	0
14	0	11176	0
14	0	2985	0
14	0	7786	0
14	0	12205	0
14	0	36279	0
14	0	45691	0
145	0	7872	0
145	0	73703	0
145	0	11849	0
145	0	3370	0
145	0	7282	1
145	0	6644	0
145	0	47959	0
145	0	7899	1
145	0	65919	0
145	0	75743	0
56	0	46628	0
56	0	11591	0
56	0	32168	1
56	0	31850	1
56	0	86314	1
56	0	77040	1
56	0	77333	0
56	0	11573	0
56	0	11772	0
56	0	46655	0
239	0	41888	0
239	0	43011	0
239	0	2789	0
239	0	79204	0
239	0	3016	0
239	0	9166	0
239	0	65299	0
239	0	11923	0
239	0	49718	0
239	0	34362	0
239	0	41115	0
239	0	11935	0
91	0	75719	0
91	0	2220	0
91	0	9069	0
91	0	74704	2
91	0	8949	0
91	0	13400	0
91	0	10777	0
91	0	8731	2
102	0	44416	0
102	0	44486	0
102	0	2888	0
102	0	63768	0
102	0	1883	0
102	0	31139	0
102	0	74795	0
102	0	55340	0
102	0	4529	0
102	0	4535	0
102	0	44605	0
125	0	50508	2
125	0	4785	2
125	0	4594	0
125	0	3385	1
125	0	55069	2
194	0	32355	0
194	0	21542	0
194	0	16073	0
194	0	42698	1
194	0	32844	0
194	0	32815	1
194	0	32469	0
194	0	4990	1
46	0	5955	0
46	0	5989	0
46	0	30119	0
46	0	61388	1
46	0	32878	0
46	0	6001	0
46	0	36146	1
46	0	6134	0
46	0	10331	0
46	0	30173	0
46	0	38847	0
134	0	23297	1
134	0	13347	1
134	0	45063	1
134	0	5384	0
134	0	10768	0
134	0	35377	0
134	0	23345	1
134	0	2675	0
134	0	2393	1
156	0	38272	0
156	0	87946	1
156	0	38355	0
156	0	26137	0
156	0	14942	0
156	0	2463	1
156	0	38241	0
156	0	52779	0
156	0	49205	1
156	0	52538	0
184	0	8128	0
184	0	40613	0
184	0	75623	0
184	0	69542	0
184	0	11081	0
184	0	9290	0
184	0	40785	0
184	0	4660	0
184	0	8220	0
140	0	35777	0
140	0	63874	0
140	0	13284	0
140	0	1776	0
140	0	9521	1
140	0	3378	0
140	0	53750	0
140	0	54200	0
140	0	37180	0
140	0	62653	0
140	0	36255	0
94	0	4589	1
94	0	27087	2
94	0	7504	1
94	0	4595	1
94	0	28596	0
94	0	2743	1
94	0	10425	0
169	0	88386	0
169	0	15910	0
169	0	88555	0
169	0	18668	0
169	0	19535	0
169	0	77616	0
169	0	10995	0
169	0	53943	0
169	0	47994	0
169	0	10527	0
162	0	15008	0
162	0	2435	0
162	0	7622	0
162	0	12075	0
162	0	36331	1
162	0	2192	0
162	0	9521	0
162	0	21557	0
162	0	37561	0
162	0	24507	0
124	0	12513	0
124	0	32835	0
124	0	71074	0
124	0	71076	0
124	0	71078	0
124	0	2610	0
124	0	67958	0
124	0	48731	1
124	0	67962	0
64	0	1664	0
64	0	8980	0
64	0	12513	0
64	0	30188	0
64	0	12078	1
64	0	79347	0
64	0	6007	0
64	0	29752	0
64	0	79486	0
206	0	11012	0
206	0	45838	0
206	0	46485	0
206	0	54123	0
206	0	72750	0
206	0	46263	0
151	0	5121	2
151	0	5284	2
151	0	1708	2
151	0	1747	2
151	0	5111	2
151	0	5113	2
151	0	5149	2
177	0	69121	1
177	0	9288	0
177	0	3081	0
177	0	68882	0
177	0	68949	0
177	0	42710	0
177	0	16034	0
177	0	40868	0
177	0	43046	0
177	0	48365	1
177	0	9710	1
177	0	9651	0
177	0	69177	0
204	0	9152	0
204	0	36875	0
204	0	37262	0
204	0	63887	0
204	0	37272	0
204	0	37723	0
204	0	37281	0
204	0	10789	0
204	0	13356	1
204	0	69112	0
204	0	37691	0
204	0	32764	0
204	0	75711	0
55	0	55297	0
55	0	14084	0
55	0	11785	0
55	0	11787	0
55	0	11808	0
55	0	1136	0
55	0	4337	0
55	0	65524	0
55	0	12025	0
55	0	23293	0
62	0	35777	0
62	0	63874	0
62	0	866	0
62	0	13284	0
62	0	9521	1
62	0	3378	0
62	0	3379	0
62	0	9526	1
62	0	63960	0
62	0	63932	0
19	0	62852	0
19	0	53257	0
19	0	51691	0
19	0	43500	0
19	0	53358	0
19	0	64080	0
19	0	14417	0
19	0	4403	0
19	0	13013	1
19	0	65144	0
19	0	65146	0
28	0	54240	0
28	0	53858	0
28	0	7107	0
28	0	2692	0
28	0	43532	0
28	0	4622	0
28	0	2387	0
28	0	54074	0
108	0	42406	1
108	0	11142	0
108	0	5738	0
108	0	15243	0
108	0	4592	0
108	0	45559	0
108	0	76155	0
108	0	42366	1
113	0	63041	2
113	0	62627	2
113	0	9349	0
113	0	70502	1
113	0	62986	2
113	0	40718	2
113	0	62675	2
113	0	10580	1
113	0	63832	2
113	0	11962	2
113	0	9531	2
113	0	62494	2
209	0	3500	0
209	0	66797	1
209	0	79088	1
209	0	67958	0
209	0	31963	1
209	0	67962	0
209	0	67965	0
36	0	75843	0
36	0	10213	0
36	0	66603	0
36	0	54320	2
36	0	49720	1
36	0	77083	0
36	0	54236	2
36	0	54110	2
183	0	5378	1
183	0	42020	1
183	0	67816	1
183	0	9778	0
183	0	4664	0
183	0	4955	1
148	0	42851	0
148	0	27108	1
148	0	3399	0
148	0	3531	0
148	0	3118	0
148	0	28527	1
148	0	86356	0
148	0	65661	1
148	0	41757	0
23	0	1091	0
23	0	9737	0
23	0	45458	1
23	0	45524	0
23	0	74329	0
23	0	6108	0
23	0	7906	0
23	0	8867	0
23	0	2290	0
23	0	7546	0
23	0	31676	0
11	0	30593	0
11	0	11234	1
11	0	15748	0
11	0	2854	0
11	0	53736	0
11	0	2985	0
11	0	51146	0
11	0	53741	0
11	0	14163	0
11	0	47989	0
11	0	53754	0
11	0	14751	0
53	0	49730	1
53	0	6	0
53	0	8209	0
53	0	37651	0
53	0	4692	1
53	0	8475	0
53	0	8159	0
53	0	6688	0
53	0	10086	0
53	0	32491	0
53	0	15477	0
53	0	4792	0
53	0	3647	0
22	0	3331	1
22	0	76108	1
22	0	10260	0
22	0	3575	0
22	0	63195	0
99	0	29376	1
99	0	35714	0
99	0	71943	0
99	0	15050	0
99	0	25551	1
99	0	5969	1
99	0	65239	0
99	0	8152	0
99	0	31782	0
99	0	9390	0
99	0	7855	0
99	0	8885	0
99	0	36153	1
41	0	10065	2
41	0	37075	1
41	0	37254	1
41	0	36279	1
41	0	37802	1
41	0	37727	1
229	0	1218	0
229	0	3527	0
229	0	3529	0
229	0	1615	0
229	0	11925	0
229	0	13594	0
229	0	3548	0
229	0	81119	0
229	0	15011	1
229	0	42282	0
229	0	77678	0
229	0	3059	0
229	0	2809	0
3	0	69029	1
3	0	8935	1
3	0	55432	0
3	0	47945	1
3	0	6969	1
3	0	75802	1
65	0	53632	0
65	0	45380	0
65	0	81037	0
65	0	2646	0
65	0	40798	0
65	0	12513	0
65	0	11426	0
65	0	43944	0
65	0	9517	1
65	0	53744	0
65	0	5873	0
65	0	46454	0
65	0	32505	0
65	0	32509	0
130	0	61888	0
130	0	61922	0
130	0	2242	0
130	0	26278	0
130	0	34151	0
130	0	8012	0
130	0	24502	0
130	0	62010	0
130	0	11453	0
1046	0	41833	2
1046	0	9165	0
1046	0	34799	2
1046	0	72626	2
1046	0	11894	2
1046	0	11737	2
1046	0	55899	2
1125	0	87296	0
1125	0	14084	0
1125	0	80850	0
1125	0	3736	0
1125	0	13275	0
1125	0	5918	0
1125	0	49826	0
1125	0	16038	0
1125	0	63272	0
1125	0	27823	0
1125	0	51	0
1073	0	1952	0
1073	0	15812	0
1073	0	8491	0
1073	0	71343	0
1073	0	1905	0
1073	0	7378	0
1073	0	1907	0
1073	0	4821	0
1073	0	4630	0
1073	0	3642	0
1073	0	3487	0
1090	0	14921	0
1090	0	30675	0
1090	0	13622	0
1090	0	14491	0
1074	0	13568	0
1074	0	87296	0
1074	0	30755	0
1074	0	15014	0
1074	0	13997	0
1074	0	80850	0
1074	0	2521	0
1074	0	5918	0
1058	0	10944	2
1058	0	11718	2
1058	0	11473	0
1058	0	45590	1
1058	0	1627	1
1058	0	11104	0
1058	0	46822	1
1058	0	11435	0
1058	0	30252	1
1058	0	34737	0
1058	0	29752	1
1058	0	6270	1
1219	0	12104	1
1219	0	11275	1
1219	0	87917	0
1219	0	45361	1
1219	0	4594	0
1219	0	5652	0
1219	0	11258	1
1185	0	4643	0
1185	0	41220	1
1185	0	8870	0
1185	0	51079	0
1185	0	32266	0
1185	0	51756	0
1185	0	87310	0
1185	0	50610	0
1185	0	28543	0
1170	0	12165	1
1170	0	46732	0
1170	0	11085	0
1170	0	44814	0
1170	0	7124	0
1170	0	50519	0
1170	0	7962	0
1170	0	47149	0
1170	0	45552	0
1170	0	15730	0
1170	0	44159	0
1160	0	68037	0
1160	0	8266	2
1160	0	68014	1
1160	0	12148	1
1160	0	75098	1
1160	0	68095	1
1153	0	9988	2
1153	0	9991	2
1153	0	3688	0
1153	0	23403	1
1153	0	11155	2
1153	0	69211	2
1153	0	75391	2
1108	0	15173	1
1108	0	15175	1
1108	0	11849	0
1108	0	8330	0
1108	0	15187	0
1108	0	15191	0
1064	0	3585	2
1064	0	8611	2
1064	0	45401	2
1064	0	76282	0
1064	0	76557	0
1064	0	8239	1
1199	0	2593	0
1199	0	36514	0
1199	0	15812	0
1199	0	50695	0
1199	0	77515	0
